threshold,idx,text,kind,base_id,gold,pred,llm_pred,hit,sim,correct,llm_correct,false_hit_cause,source_gold,latency_ms,embed_ms,prompt_tokens,output_tokens,raw
0.9,293,hi there,base,61,small_talk,small_talk,small_talk,True,0.9375,True,True,,small_talk,91.06,71.59,0,0,[cache] hello there
0.9,294,查阅最新发布的AI相关资讯,para1,16,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,100.65,79.63,0,0,[cache] 查阅最新发布的AI相关资讯
0.9,295,再见,para2,64,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,88.67,69.23,0,0,[cache] 再见
0.9,296,这个技术方案的具体含义是什么？,para2,15,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9306,True,True,,knowledge_retrieval,107.89,87.34,0,0,[cache] 这个技术方案指的是什么？
0.9,297,我想了解嵌入式系统相关知识。,para1,17,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,80.94,60.86,0,0,[cache] 我想了解嵌入式系统相关知识。
0.9,298,笑笑,para1,57,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,84.63,63.67,0,0,[cache] 笑笑
0.9,299,总结这几个主要观点,para2,36,summarize,summarize,summarize,False,0.8527,True,True,,,94.0,56.04,166,4,summarize
0.92,0,嘿,para1,51,small_talk,small_talk,small_talk,False,-1.0,True,True,,,118.54,57.74,163,4,small_talk
0.92,1,请为我撰写一个摘要,para2,37,summarize,summarize,summarize,False,0.3628,True,True,,,147.53,86.07,168,4,summarize
0.92,2,晚上好。,para1,65,small_talk,small_talk,small_talk,False,0.5098,True,True,,,106.03,65.06,165,4,small_talk
0.92,3,你好，我是你的助手，随时为你服务。,para1,50,small_talk,small_talk,small_talk,False,0.4886,True,True,,,147.53,85.85,172,4,small_talk
0.92,4,简要概括市场报告,para1,44,summarize,summarize,summarize,False,0.6921,True,True,,,137.17,76.88,167,4,summarize
0.92,5,请简要介绍这个项目,para2,28,knowledge_retrieval,summarize,summarize,False,0.6236,False,False,,,108.02,62.47,168,4,summarize
0.92,6,请帮我查询多Agent架构的原理。,para2,3,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4004,True,True,,,147.4,84.28,171,5,knowledge_retrieval
0.92,7,what is a vector database?,base,11,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4153,True,True,,,153.54,90.7,168,5,knowledge_retrieval
0.92,8,describe the process of prompting in the chain of thought,para2,14,knowledge_retrieval,summarize,summarize,False,0.5006,False,False,,,133.15,78.26,172,4,summarize
0.92,9,早上好,base,54,small_talk,small_talk,small_talk,False,0.8825,True,True,,,139.2,75.79,164,4,small_talk
0.92,10,How does the system implement authentication?,para2,12,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4641,True,True,,,116.02,67.75,169,5,knowledge_retrieval
0.92,11,How does the system implement authentication?,para1,12,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9998,True,True,,knowledge_retrieval,59.31,57.98,0,0,[cache] How does the system implement 
0.92,12,帮我查一下prompt里temperature参数,base,77,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5696,True,True,,,140.63,71.46,169,5,knowledge_retrieval
0.92,13,嘿，你好,para1,94,small_talk,small_talk,small_talk,False,0.6654,True,True,,,94.65,54.26,165,4,small_talk
0.92,14,整理并归纳我的需求,para1,90,summarize,summarize,summarize,False,0.5894,True,True,,,106.29,52.85,167,4,summarize
0.92,15,把这份报告浓缩成一段话,base,89,summarize,summarize,summarize,False,0.78,True,True,,,119.68,59.99,169,4,summarize
0.92,16,有没有相关的内容可供参考？,para2,23,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5121,True,True,,,141.56,77.8,168,5,knowledge_retrieval
0.92,17,如何配置FastAPI服务？,para1,6,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.3947,True,True,,,104.29,61.34,168,5,knowledge_retrieval
0.92,18,真棒！,para2,96,small_talk,small_talk,small_talk,False,0.4947,True,True,,,99.95,61.94,165,4,small_talk
0.92,19,有趣且引人入胜,para2,75,small_talk,small_talk,small_talk,False,0.5647,True,True,,,132.77,77.05,168,4,small_talk
0.92,20,你是谁？,para1,56,small_talk,small_talk,small_talk,False,0.5128,True,True,,,111.65,71.34,165,4,small_talk
0.92,21,你是谁,base,56,small_talk,small_talk,,True,0.9479,True,False,,small_talk,67.56,64.96,0,0,[cache] 你是谁？
0.92,22,能再讲详细一点吗？,base,24,knowledge_retrieval,small_talk,small_talk,False,0.5635,False,False,,,113.55,76.45,169,4,small_talk
0.92,23,谢谢,base,52,small_talk,small_talk,small_talk,False,0.57,True,True,,,169.05,104.89,163,4,small_talk
0.92,24,简要介绍Redis的持久化机制,para1,81,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4962,True,True,,,171.93,96.99,170,5,knowledge_retrieval
0.92,25,我想了解这个系统的架构是如何构建的。,para2,29,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6186,True,True,,,156.37,91.32,171,5,knowledge_retrieval
0.92,26,简要概括市场报告,para2,44,summarize,summarize,summarize,True,1.0,True,True,,summarize,86.43,83.4,0,0,[cache] 简要概括市场报告
0.92,27,give me a brief summary of the document,base,40,summarize,summarize,summarize,False,0.6321,True,True,,,123.81,58.86,170,4,summarize
0.92,28,请问什么是向量数据库,perturb1,0,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.888,True,True,,,97.73,54.3,167,5,knowledge_retrieval
0.92,29,这个技术方案指的是什么？,para1,15,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6035,True,True,,,122.22,77.96,168,5,knowledge_retrieval
0.92,30,真棒！,para1,96,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,52.85,48.8,0,0,[cache] 真棒！
0.92,31,你有什么名字？,para1,66,small_talk,small_talk,small_talk,False,0.6636,True,True,,,112.75,72.42,166,4,small_talk
0.92,32,晚安，安睡吧。,para2,98,small_talk,small_talk,small_talk,False,0.5614,True,True,,,101.43,63.54,169,4,small_talk
0.92,33,晚安,base,98,small_talk,small_talk,small_talk,False,0.8572,True,True,,,98.6,49.85,164,4,small_talk
0.92,34,hello谢谢,perturb2,60,small_talk,small_talk,small_talk,False,0.7177,True,True,,,142.48,78.77,164,4,small_talk
0.92,35,哈哈,base,57,small_talk,small_talk,small_talk,False,0.7757,True,True,,,109.03,70.65,163,4,small_talk
0.92,36,中心思想是什么？,para1,46,summarize,small_talk,small_talk,False,0.5199,False,False,,,110.06,57.02,166,4,small_talk
0.92,37,这段内容信息量太大，压缩一下,base,49,summarize,small_talk,small_talk,False,0.658,False,False,,,161.32,92.68,170,4,small_talk
0.92,38,在吗,base,67,small_talk,small_talk,small_talk,False,0.5587,True,True,,,128.07,66.22,164,4,small_talk
0.92,39,提取关键信息,para1,34,summarize,small_talk,small_talk,False,0.6207,False,False,,,124.98,75.02,165,4,small_talk
0.92,40,如何部署FastAPI服务？,base,6,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.9067,True,True,,,110.77,53.48,168,5,knowledge_retrieval
0.92,41,这段文字讲了什么，简短说,base,38,summarize,small_talk,small_talk,False,0.6255,False,False,,,162.92,73.39,171,10,这段文字讲了问候和闲聊。
0.92,42,说明Z-score异常检测方法,para2,86,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.501,True,True,,,163.21,96.36,168,5,knowledge_retrieval
0.92,43,我想了解这个系统的架构是如何构建的。,para1,29,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,80.95,75.96,0,0,[cache] 我想了解这个系统的架构是如何构建的。
0.92,44,请帮我查找相关的论文。,para2,84,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6669,True,True,,,143.33,83.89,168,5,knowledge_retrieval
0.92,45,能否再详细一点呢？,para2,24,knowledge_retrieval,small_talk,small_talk,False,0.9165,False,False,,,127.97,86.21,168,4,small_talk
0.92,46,晚上好,base,65,small_talk,small_talk,small_talk,True,0.9482,True,True,,small_talk,86.56,81.11,0,0,[cache] 晚上好。
0.92,47,提取关键信息,para2,34,summarize,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,summarize,76.98,71.18,0,0,[cache] 提取关键信息
0.92,48,查找相关的技术资料,para1,8,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6868,True,True,,,131.33,70.43,166,5,knowledge_retrieval
0.92,49,说明为何需要进行Rerank,para2,25,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5676,True,True,,,128.67,61.13,169,5,knowledge_retrieval
0.92,50,简要说明会议纪要,para2,88,summarize,summarize,summarize,False,0.7059,True,True,,,121.74,56.57,168,4,summarize
0.92,51,我上次看的那篇文章在讲什么来着？,base,22,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6252,True,True,,,154.33,88.81,174,5,knowledge_retrieval
0.92,52,查找相关的技术资料,para2,8,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,55.21,49.65,0,0,[cache] 查找相关的技术资料
0.92,53,请帮我查询多Agent架构的原理,para1,3,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9876,True,True,,knowledge_retrieval,58.75,53.22,0,0,[cache] 请帮我查询多Agent架构的原理。
0.92,54,Docker和Kubernetes的区别,base,5,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5222,True,True,,,134.82,85.58,168,5,knowledge_retrieval
0.92,55,can you condense this text?,base,41,summarize,summarize,summarize,False,0.6065,True,True,,,101.5,62.91,169,4,summarize
0.92,56,查一下最新的AI新闻,base,16,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.526,True,True,,,146.59,79.84,167,5,knowledge_retrieval
0.92,57,请解释RAG的定义。,para2,1,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4987,True,True,,,128.05,61.47,169,5,knowledge_retrieval
0.92,58,你叫什么名字,base,66,small_talk,small_talk,small_talk,False,0.7595,True,True,,,116.45,64.69,166,4,small_talk
0.92,59,我想了解嵌入式系统相关知识。,para2,17,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5309,True,True,,,117.27,68.6,171,5,knowledge_retrieval
0.92,60,What is a vector database?,para1,11,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9889,True,True,,knowledge_retrieval,79.51,73.45,0,0,[cache] what is a vector database?
0.92,61,什么是多模态模型呀,perturb1,85,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5654,True,True,,,114.64,61.34,168,5,knowledge_retrieval
0.92,62,解释一下RAG是什么,base,1,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9545,True,True,,knowledge_retrieval,93.81,86.0,0,0,[cache] 请解释RAG的定义。
0.92,63,can you explain that concept to me?,base,27,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.563,True,True,,,126.71,78.48,170,5,knowledge_retrieval
0.92,64,就这样吧，不过换个说法。,para1,72,small_talk,small_talk,small_talk,False,0.5088,True,True,,,137.19,99.64,169,4,small_talk
0.92,65,你正在做什么,para2,73,small_talk,small_talk,small_talk,False,0.6087,True,True,,,90.48,52.23,165,4,small_talk
0.92,66,笑笑,para2,57,small_talk,small_talk,small_talk,False,0.7499,True,True,,,83.17,45.01,163,4,small_talk
0.92,67,简要概括,base,35,summarize,small_talk,small_talk,False,0.7848,False,False,,,142.2,82.6,165,4,small_talk
0.92,68,简明扼要地概述,para1,35,summarize,small_talk,small_talk,False,0.8901,False,False,,,138.02,76.99,168,4,small_talk
0.92,69,哦是吗,base,71,small_talk,small_talk,small_talk,False,0.661,True,True,,,139.13,58.72,165,4,small_talk
0.92,70,归纳总结我的需求,base,90,summarize,summarize,summarize,True,0.9675,True,True,,summarize,97.07,89.4,0,0,[cache] 整理并归纳我的需求
0.92,71,请整理读书笔记的要点,para1,92,summarize,summarize,summarize,False,0.6625,True,True,,,95.85,57.76,168,4,summarize
0.92,72,辛苦了，感谢您的付出。,para1,59,small_talk,small_talk,small_talk,False,0.6515,True,True,,,141.39,83.72,169,4,small_talk
0.92,73,衷心感谢您。,para2,62,small_talk,small_talk,small_talk,False,0.7672,True,True,,,109.67,61.1,166,4,small_talk
0.92,74,帮我提炼核心观点,base,48,summarize,summarize,summarize,False,0.7388,True,True,,,116.55,74.62,166,4,summarize
0.92,75,把这篇文档压缩成摘要,base,31,summarize,summarize,summarize,False,0.8225,True,True,,,149.39,87.45,168,4,summarize
0.92,76,概括一下会议要点,base,32,summarize,summarize,summarize,False,0.8431,True,True,,,116.05,60.33,166,4,summarize
0.92,77,麻烦问一下什么是LoRA微调呢？,perturb1,4,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5642,True,True,,,140.17,71.04,172,5,knowledge_retrieval
0.92,78,是吗？,para1,71,small_talk,small_talk,small_talk,False,0.8226,True,True,,,88.22,48.93,165,4,small_talk
0.92,79,将这份报告精炼为一段简洁的文字,para1,89,summarize,summarize,summarize,True,0.9446,True,True,,summarize,70.44,62.32,0,0,[cache] 把这份报告浓缩成一段话
0.92,80,请将PDF文件内容进行总结,para2,43,summarize,summarize,summarize,False,0.7149,True,True,,,129.46,88.38,169,4,summarize
0.92,81,请将这段对话进行总结。,para1,30,summarize,small_talk,small_talk,False,0.6066,False,False,,,108.2,69.95,169,4,small_talk
0.92,82,再会,para2,53,small_talk,small_talk,small_talk,False,0.5335,True,True,,,104.68,66.33,164,4,small_talk
0.92,83,帮我概括这段代码的作用,base,87,summarize,summarize,summarize,False,0.5876,True,True,,,131.95,73.81,167,4,summarize
0.92,84,Redis和MySQL有什么区别？,base,2,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6623,True,True,,,141.12,95.18,168,5,knowledge_retrieval
0.92,85,大语言模型是指能够理解和生成人类语言的机器学习模型。,para2,19,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4835,True,True,,,133.55,87.95,176,5,knowledge_retrieval
0.92,86,将这篇文档浓缩成摘要,para1,31,summarize,summarize,summarize,True,0.9498,True,True,,summarize,88.18,78.56,0,0,[cache] 把这篇文档压缩成摘要
0.92,87,今天天气怎么样,base,55,small_talk,small_talk,small_talk,False,0.5536,True,True,,,146.96,85.8,165,4,small_talk
0.92,88,辛苦了,base,59,small_talk,small_talk,small_talk,False,0.8207,True,True,,,134.4,77.79,164,4,small_talk
0.92,89,概述NLP的发展历程,para1,18,knowledge_retrieval,summarize,summarize,False,0.5441,False,False,,,135.2,77.02,167,4,summarize
0.92,90,请介绍一下这个项目,base,28,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.8894,True,True,,,126.07,60.5,166,5,knowledge_retrieval
0.92,91,概括这篇文章的核心要点,para1,33,summarize,summarize,summarize,False,0.8154,True,True,,,143.23,74.65,166,4,summarize
0.92,92,聊聊吧,para1,70,small_talk,small_talk,small_talk,False,0.5746,True,True,,,133.91,76.76,164,4,small_talk
0.92,93,检索一下相关的技术文档,base,8,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.8959,True,True,,,120.97,62.29,167,5,knowledge_retrieval
0.92,94,哈哈好的,base,99,small_talk,small_talk,small_talk,False,0.7395,True,True,,,127.12,69.08,164,4,small_talk
0.92,95,你有什么名字？,para2,66,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,69.42,59.49,0,0,[cache] 你有什么名字？
0.92,96,掌握Prompt工程的核心原理,para1,10,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6726,True,True,,,124.74,80.06,167,5,knowledge_retrieval
0.92,97,那个东西的原理是什么？,base,20,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6093,True,True,,,141.47,97.23,168,5,knowledge_retrieval
0.92,98,总结一下这篇文章的主要内容,base,33,summarize,summarize,summarize,False,0.8404,True,True,,,110.86,68.65,167,4,summarize
0.92,99,能否再详细一点呢？,para1,24,knowledge_retrieval,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,knowledge_retrieval,68.28,57.8,0,0,[cache] 能否再详细一点呢？
0.92,100,感谢您给予的帮助,para1,52,small_talk,small_talk,small_talk,False,0.7812,True,True,,,100.12,54.13,166,4,small_talk
0.92,101,解释一下attention机制,base,79,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.4883,True,True,,,114.04,70.59,166,5,knowledge_retrieval
0.92,102,有没有关于这个话题的资料？,base,23,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.7401,True,True,,,116.37,71.92,169,5,knowledge_retrieval
0.92,103,良好,para1,58,small_talk,small_talk,small_talk,False,0.6635,True,True,,,105.61,66.31,163,4,small_talk
0.92,104,这个东西的运作原理是什么？,para2,20,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9384,True,True,,knowledge_retrieval,102.03,89.42,0,0,[cache] 那个东西的原理是什么？
0.92,105,请简要说明这个项目的相关内容,para1,28,knowledge_retrieval,summarize,summarize,False,0.8652,False,False,,,99.66,62.24,169,4,summarize
0.92,106,就这样吧,base,72,small_talk,small_talk,small_talk,False,0.7849,True,True,,,126.53,61.22,164,4,small_talk
0.92,107,是吗？,para2,71,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,79.31,67.42,0,0,[cache] 是吗？
